"session","bill_type","bill_number","legislator","floor_stage_vote","committee_stage_vote","type_lobbyiing"
2003,"AB","495","Ainsworth, John H.",1,1,"Pre-For, Post-None"
2003,"AB","495","Friske, Donald",1,1,"Pre-For, Post-None"
2003,"AB","495","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2003,"AB","495","Gronemus, Barbara",1,1,"Pre-For, Post-None"
2003,"AB","495","Hahn, Eugene",1,1,"Pre-For, Post-None"
2003,"AB","495","Hebl, Gary Alan",1,1,"Pre-For, Post-None"
2003,"AB","495","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2003,"AB","495","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","495","Sherman, Gary E.",1,1,"Pre-For, Post-None"
2003,"AB","495","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","495","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2003,"AB","495","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","495","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2003,"AB","495","Zepnick, Josh",1,1,"Pre-For, Post-None"
2003,"AB","501","Ainsworth, John H.",1,1,"Pre-For, Post-None"
2003,"AB","501","Friske, Donald",1,1,"Pre-For, Post-None"
2003,"AB","501","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2003,"AB","501","Gronemus, Barbara",1,1,"Pre-For, Post-None"
2003,"AB","501","Hahn, Eugene",1,1,"Pre-For, Post-None"
2003,"AB","501","Hebl, Gary Alan",1,1,"Pre-For, Post-None"
2003,"AB","501","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2003,"AB","501","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","501","Sherman, Gary E.",1,1,"Pre-For, Post-None"
2003,"AB","501","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","501","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2003,"AB","501","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","501","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2003,"AB","52","Albers, Sheryl K.",1,1,"Pre-For, Post-None"
2003,"AB","52","Jeskewitz, Suzanne",1,1,"Pre-For, Post-None"
2003,"AB","52","Kestell, Steve",1,1,"Pre-For, Post-None"
2003,"AB","52","Krug, Shirley",1,1,"Pre-For, Post-None"
2003,"AB","52","Ladwig, Bonnie L.",1,1,"Pre-For, Post-None"
2003,"AB","52","Miller, Mark",1,1,"Pre-For, Post-None"
2003,"AB","52","Sinicki, Christine",1,1,"Pre-For, Post-None"
2003,"AB","52","Vukmir, Leah",1,1,"Pre-For, Post-None"
2003,"AB","525","Fitzgerald, Jeff",1,1,"No Lobbying"
2003,"AB","525","Gundrum, Mark",1,1,"No Lobbying"
2003,"AB","525","Krawczyk, Judy",1,1,"No Lobbying"
2003,"AB","525","Lehman, Michael A.",1,1,"No Lobbying"
2003,"AB","525","Petrowski, Jerry",1,1,"No Lobbying"
2003,"AB","525","Turner, Robert L.",1,1,"No Lobbying"
2003,"AB","525","Wood, Wayne W.",1,1,"No Lobbying"
2003,"AB","525","Young, Leon D.",1,1,"No Lobbying"
2003,"AB","526","Albers, Sheryl K.",1,1,"Pre-For, Post-None"
2003,"AB","526","Bies, Garey",1,1,"Pre-For, Post-None"
2003,"AB","526","Colon, Pedro",1,0,"Pre-For, Post-None"
2003,"AB","526","Lasee, Frank G.",1,1,"Pre-For, Post-None"
2003,"AB","526","Owens, Carol",1,1,"Pre-For, Post-None"
2003,"AB","526","Pocan, Mark",1,1,"Pre-For, Post-None"
2003,"AB","526","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","526","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","526","Underheim, Gregg",1,1,"Pre-For, Post-None"
2003,"AB","526","Wasserman, Sheldon A.",1,1,"Pre-For, Post-None"
2003,"AB","527","Berceau, Terese",1,1,"Pre-Both, Post-None"
2003,"AB","527","Gottlieb, Mark",1,1,"Pre-Both, Post-None"
2003,"AB","527","Gunderson, Scott L.",1,1,"Pre-Both, Post-None"
2003,"AB","527","Huber, Gregory B.",1,1,"Pre-Both, Post-None"
2003,"AB","527","LeMahieu, Daniel R.",1,1,"Pre-Both, Post-None"
2003,"AB","527","Lehman, Michael A.",1,1,"Pre-Both, Post-None"
2003,"AB","527","Lothian, Thomas A.",1,1,"Pre-Both, Post-None"
2003,"AB","533","Albers, Sheryl K.",1,1,"Pre-Both, Post-None"
2003,"AB","533","Bies, Garey",1,1,"Pre-Both, Post-None"
2003,"AB","533","Colon, Pedro",1,0,"Pre-Both, Post-None"
2003,"AB","533","Lasee, Frank G.",1,1,"Pre-Both, Post-None"
2003,"AB","533","Owens, Carol",1,1,"Pre-Both, Post-None"
2003,"AB","533","Pocan, Mark",1,1,"Pre-Both, Post-None"
2003,"AB","533","Staskunas, Anthony J.",1,1,"Pre-Both, Post-None"
2003,"AB","533","Suder, Scott",1,1,"Pre-Both, Post-None"
2003,"AB","533","Underheim, Gregg",1,1,"Pre-Both, Post-None"
2003,"AB","533","Wasserman, Sheldon A.",1,1,"Pre-Both, Post-None"
2003,"AB","545","Berceau, Terese",1,1,"Pre-None, Post-For"
2003,"AB","545","Cullen, David A.",1,1,"Pre-None, Post-For"
2003,"AB","545","Gielow, Curt",1,1,"Pre-None, Post-For"
2003,"AB","545","Huber, Gregory B.",1,1,"Pre-None, Post-For"
2003,"AB","545","Ladwig, Bonnie L.",1,1,"Pre-None, Post-For"
2003,"AB","545","Lasee, Frank G.",1,1,"Pre-None, Post-For"
2003,"AB","545","Lehman, John W.",1,1,"Pre-None, Post-For"
2003,"AB","545","McCormick, Terri",1,1,"Pre-None, Post-For"
2003,"AB","545","Plouff, Joe",1,1,"Pre-None, Post-For"
2003,"AB","545","Shilling, Jennifer",1,1,"Pre-None, Post-For"
2003,"AB","545","Underheim, Gregg",1,1,"Pre-None, Post-For"
2003,"AB","545","Weber, Becky",1,1,"Pre-None, Post-For"
2003,"AB","568","Albers, Sheryl K.",1,1,"No Lobbying"
2003,"AB","568","Bies, Garey",1,1,"No Lobbying"
2003,"AB","568","Colon, Pedro",1,1,"No Lobbying"
2003,"AB","568","Lasee, Frank G.",1,1,"No Lobbying"
2003,"AB","568","Owens, Carol",1,1,"No Lobbying"
2003,"AB","568","Pocan, Mark",1,1,"No Lobbying"
2003,"AB","568","Staskunas, Anthony J.",1,1,"No Lobbying"
2003,"AB","568","Suder, Scott",1,1,"No Lobbying"
2003,"AB","568","Underheim, Gregg",1,1,"No Lobbying"
2003,"AB","568","Wasserman, Sheldon A.",1,1,"No Lobbying"
2003,"AB","619","Berceau, Terese",1,1,"Pre-None, Post-For"
2003,"AB","619","Gottlieb, Mark",1,1,"Pre-None, Post-For"
2003,"AB","619","Gunderson, Scott L.",1,1,"Pre-None, Post-For"
2003,"AB","619","LeMahieu, Daniel R.",1,1,"Pre-None, Post-For"
2003,"AB","619","Lehman, Michael A.",1,1,"Pre-None, Post-For"
2003,"AB","619","Lothian, Thomas A.",1,1,"Pre-None, Post-For"
2003,"AB","62","Bies, Garey",1,1,"Pre-Both, Post-None"
2003,"AB","62","Lasee, Frank G.",1,1,"Pre-Both, Post-None"
2003,"AB","62","Owens, Carol",1,1,"Pre-Both, Post-None"
2003,"AB","62","Pocan, Mark",1,1,"Pre-Both, Post-None"
2003,"AB","62","Staskunas, Anthony J.",1,1,"Pre-Both, Post-None"
2003,"AB","62","Suder, Scott",1,1,"Pre-Both, Post-None"
2003,"AB","62","Underheim, Gregg",1,1,"Pre-Both, Post-None"
2003,"AB","62","Wasserman, Sheldon A.",1,1,"Pre-Both, Post-None"
2003,"AB","625","Fitzgerald, Jeff",1,1,"No Lobbying"
2003,"AB","625","Grothman, Glenn",1,1,"No Lobbying"
2003,"AB","625","Hundertmark, Jean L.",1,1,"No Lobbying"
2003,"AB","625","Nass, Stephen L.",1,1,"No Lobbying"
2003,"AB","625","Sinicki, Christine",1,1,"No Lobbying"
2003,"AB","625","Vrakas, Daniel P.",1,1,"No Lobbying"
2003,"AB","625","Wieckert, Steve",1,1,"No Lobbying"
2003,"AB","625","Wood, Wayne W.",1,1,"No Lobbying"
2003,"AB","630","Bies, Garey",1,1,"No Lobbying"
2003,"AB","630","Gunderson, Scott L.",1,1,"No Lobbying"
2003,"AB","630","Hines, J.A.",1,1,"No Lobbying"
2003,"AB","630","Huebsch, Michael D.",1,1,"No Lobbying"
2003,"AB","630","Kaufert, Dean R.",1,1,"No Lobbying"
2003,"AB","630","Meyer, Dan",1,1,"No Lobbying"
2003,"AB","630","Pettis, Mark L.",1,1,"No Lobbying"
2003,"AB","630","Rhoades, Kitty",1,1,"No Lobbying"
2003,"AB","630","Schooff, Dan",1,1,"No Lobbying"
2003,"AB","630","Stone, Jeff",1,1,"No Lobbying"
2003,"AB","630","Ward, David W.",1,1,"No Lobbying"
2003,"AB","630","Williams, Mary",1,1,"No Lobbying"
2003,"AB","630","Ziegelbauer, Bob",1,1,"No Lobbying"
2003,"AB","65","Ainsworth, John H.",1,1,"Pre-For, Post-None"
2003,"AB","65","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2003,"AB","65","Hebl, Gary Alan",1,1,"Pre-For, Post-None"
2003,"AB","65","McCormick, Terri",1,1,"Pre-For, Post-None"
2003,"AB","65","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2003,"AB","65","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","65","Sherman, Gary E.",1,1,"Pre-For, Post-None"
2003,"AB","65","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","65","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2003,"AB","65","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","65","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2003,"AB","65","Zepnick, Josh",1,1,"Pre-For, Post-None"
2003,"AB","661","Albers, Sheryl K.",1,1,"Pre-For, Post-None"
2003,"AB","661","Grothman, Glenn",1,1,"Pre-For, Post-None"
2003,"AB","661","Gundrum, Mark",1,1,"Pre-For, Post-None"
2003,"AB","661","Hebl, Gary Alan",1,1,"Pre-For, Post-None"
2003,"AB","661","Kerkman, Samantha",1,1,"Pre-For, Post-None"
2003,"AB","661","McCormick, Terri",1,1,"Pre-For, Post-None"
2003,"AB","661","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","668","Huebsch, Michael D.",1,1,"Pre-For, Post-None"
2003,"AB","668","Kaufert, Dean R.",1,1,"Pre-For, Post-None"
2003,"AB","668","Meyer, Dan",1,1,"Pre-For, Post-None"
2003,"AB","668","Rhoades, Kitty",1,1,"Pre-For, Post-None"
2003,"AB","668","Schooff, Dan",1,1,"Pre-For, Post-None"
2003,"AB","668","Stone, Jeff",1,1,"Pre-For, Post-None"
2003,"AB","668","Ward, David W.",1,1,"Pre-For, Post-None"
2003,"AB","669","Huebsch, Michael D.",1,1,"Pre-For, Post-None"
2003,"AB","669","Kaufert, Dean R.",1,1,"Pre-For, Post-None"
2003,"AB","669","Meyer, Dan",1,1,"Pre-For, Post-None"
2003,"AB","669","Rhoades, Kitty",1,1,"Pre-For, Post-None"
2003,"AB","669","Schooff, Dan",1,1,"Pre-For, Post-None"
2003,"AB","669","Stone, Jeff",1,1,"Pre-For, Post-None"
2003,"AB","669","Ward, David W.",1,1,"Pre-For, Post-None"
2003,"AB","679","Lasee, Frank G.",1,1,"No Lobbying"
2003,"AB","679","Loeffelholz, Gabe",1,1,"No Lobbying"
2003,"AB","679","Musser, Terry M.",1,1,"No Lobbying"
2003,"AB","679","Wasserman, Sheldon A.",1,1,"No Lobbying"
2003,"AB","679","Weber, Becky",1,1,"No Lobbying"
2003,"AB","679","Zepnick, Josh",1,1,"No Lobbying"
2003,"AB","686","Balow, Larry C.",1,1,"No Lobbying"
2003,"AB","686","Black, Spencer",1,1,"No Lobbying"
2003,"AB","686","Gottlieb, Mark",1,1,"No Lobbying"
2003,"AB","686","Jeskewitz, Suzanne",1,1,"No Lobbying"
2003,"AB","686","Krawczyk, Judy",1,1,"No Lobbying"
2003,"AB","686","Kreibich, Robin G.",1,1,"No Lobbying"
2003,"AB","686","Nass, Stephen L.",1,1,"No Lobbying"
2003,"AB","686","Pocan, Mark",1,1,"No Lobbying"
2003,"AB","686","Schneider, Marlin D.",1,1,"No Lobbying"
2003,"AB","686","Shilling, Jennifer",1,1,"No Lobbying"
2003,"AB","686","Towns, Debi",1,1,"No Lobbying"
2003,"AB","686","Underheim, Gregg",1,1,"No Lobbying"
2003,"AB","687","Colon, Pedro",0,0,"Pre-Against, Post-For"
2003,"AB","687","Friske, Donald",1,1,"Pre-Against, Post-For"
2003,"AB","687","Gundrum, Mark",1,1,"Pre-Against, Post-For"
2003,"AB","687","Jeskewitz, Suzanne",1,1,"Pre-Against, Post-For"
2003,"AB","687","Lasee, Frank G.",1,1,"Pre-Against, Post-For"
2003,"AB","687","Owens, Carol",1,1,"Pre-Against, Post-For"
2003,"AB","687","Petrowski, Jerry",1,1,"Pre-Against, Post-For"
2003,"AB","687","Pocan, Mark",0,0,"Pre-Against, Post-For"
2003,"AB","687","Schneider, Marlin D.",0,1,"Pre-Against, Post-For"
2003,"AB","687","Staskunas, Anthony J.",1,1,"Pre-Against, Post-For"
2003,"AB","687","Suder, Scott",1,1,"Pre-Against, Post-For"
2003,"AB","687","Turner, Robert L.",0,1,"Pre-Against, Post-For"
2003,"AB","687","Vukmir, Leah",1,1,"Pre-Against, Post-For"
2003,"AB","697","Ainsworth, John H.",1,1,"Pre-For, Post-None"
2003,"AB","697","Friske, Donald",1,1,"Pre-For, Post-None"
2003,"AB","697","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2003,"AB","697","Gronemus, Barbara",1,1,"Pre-For, Post-None"
2003,"AB","697","Hahn, Eugene",1,1,"Pre-For, Post-None"
2003,"AB","697","Hebl, Gary Alan",1,0,"Pre-For, Post-None"
2003,"AB","697","McCormick, Terri",1,1,"Pre-For, Post-None"
2003,"AB","697","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2003,"AB","697","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","697","Sherman, Gary E.",1,1,"Pre-For, Post-None"
2003,"AB","697","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","697","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2003,"AB","697","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","697","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2003,"AB","715","Colon, Pedro",1,1,"Pre-For, Post-None"
2003,"AB","715","Friske, Donald",1,1,"Pre-For, Post-None"
2003,"AB","715","Gundrum, Mark",1,1,"Pre-For, Post-None"
2003,"AB","715","Jeskewitz, Suzanne",1,1,"Pre-For, Post-None"
2003,"AB","715","Lasee, Frank G.",1,1,"Pre-For, Post-None"
2003,"AB","715","Owens, Carol",1,1,"Pre-For, Post-None"
2003,"AB","715","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","715","Pocan, Mark",1,1,"Pre-For, Post-None"
2003,"AB","715","Schneider, Marlin D.",1,1,"Pre-For, Post-None"
2003,"AB","715","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","715","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","715","Turner, Robert L.",1,1,"Pre-For, Post-None"
2003,"AB","715","Vukmir, Leah",1,1,"Pre-For, Post-None"
2003,"AB","74","Bies, Garey",1,1,"Pre-For, Post-None"
2003,"AB","74","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2003,"AB","74","Hubler, Mary",1,1,"Pre-For, Post-None"
2003,"AB","74","Hundertmark, Jean L.",1,1,"Pre-For, Post-None"
2003,"AB","74","Loeffelholz, Gabe",1,1,"Pre-For, Post-None"
2003,"AB","74","Miller, Mark",1,1,"Pre-For, Post-None"
2003,"AB","74","Musser, Terry M.",1,1,"Pre-For, Post-None"
2003,"AB","74","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","74","Pettis, Mark L.",1,1,"Pre-For, Post-None"
2003,"AB","74","Schneider, Marlin D.",1,1,"Pre-For, Post-None"
2003,"AB","74","Sherman, Gary E.",1,1,"Pre-For, Post-None"
2003,"AB","74","Sinicki, Christine",1,1,"Pre-For, Post-None"
2003,"AB","74","Townsend, John F.",1,1,"Pre-For, Post-None"
2003,"AB","757","Freese, Stephen J.",1,1,"Pre-For, Post-None"
2003,"AB","757","Huebsch, Michael D.",1,1,"Pre-For, Post-None"
2003,"AB","757","Kaufert, Dean R.",1,1,"Pre-For, Post-None"
2003,"AB","757","Meyer, Dan",1,1,"Pre-For, Post-None"
2003,"AB","757","Rhoades, Kitty",1,1,"Pre-For, Post-None"
2003,"AB","757","Schneider, Marlin D.",1,1,"Pre-For, Post-None"
2003,"AB","757","Schooff, Dan",1,1,"Pre-For, Post-None"
2003,"AB","757","Stone, Jeff",1,1,"Pre-For, Post-None"
2003,"AB","757","Underheim, Gregg",1,1,"Pre-For, Post-None"
2003,"AB","757","Ward, David W.",1,1,"Pre-For, Post-None"
2003,"AB","757","Wasserman, Sheldon A.",1,1,"Pre-For, Post-None"
2003,"AB","767","Berceau, Terese",1,1,"No Lobbying"
2003,"AB","767","Friske, Donald",1,1,"No Lobbying"
2003,"AB","767","Jensen, Scott R.",1,1,"No Lobbying"
2003,"AB","767","Kestell, Steve",1,1,"No Lobbying"
2003,"AB","767","Krusick, Peggy",1,1,"No Lobbying"
2003,"AB","767","Owens, Carol",1,1,"No Lobbying"
2003,"AB","768","Colon, Pedro",1,0,"No Lobbying"
2003,"AB","768","Friske, Donald",1,1,"No Lobbying"
2003,"AB","768","Gundrum, Mark",1,1,"No Lobbying"
2003,"AB","768","Jeskewitz, Suzanne",1,1,"No Lobbying"
2003,"AB","768","Lasee, Frank G.",1,1,"No Lobbying"
2003,"AB","768","Owens, Carol",1,1,"No Lobbying"
2003,"AB","768","Petrowski, Jerry",1,1,"No Lobbying"
2003,"AB","768","Pocan, Mark",1,0,"No Lobbying"
2003,"AB","768","Schneider, Marlin D.",1,0,"No Lobbying"
2003,"AB","768","Staskunas, Anthony J.",1,1,"No Lobbying"
2003,"AB","768","Suder, Scott",1,1,"No Lobbying"
2003,"AB","768","Turner, Robert L.",1,0,"No Lobbying"
2003,"AB","768","Vukmir, Leah",1,1,"No Lobbying"
2003,"AB","777","Ainsworth, John H.",1,1,"Pre-For, Post-None"
2003,"AB","777","Friske, Donald",1,1,"Pre-For, Post-None"
2003,"AB","777","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2003,"AB","777","Gronemus, Barbara",1,1,"Pre-For, Post-None"
2003,"AB","777","Hahn, Eugene",1,1,"Pre-For, Post-None"
2003,"AB","777","Hebl, Gary Alan",1,1,"Pre-For, Post-None"
2003,"AB","777","McCormick, Terri",1,1,"Pre-For, Post-None"
2003,"AB","777","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2003,"AB","777","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","777","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","777","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2003,"AB","777","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","777","VanRoy, Karl",1,1,"Pre-For, Post-None"
2003,"AB","777","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2003,"AB","799","Balow, Larry C.",1,1,"No Lobbying"
2003,"AB","799","Black, Spencer",1,1,"No Lobbying"
2003,"AB","799","Gottlieb, Mark",1,1,"No Lobbying"
2003,"AB","799","Jeskewitz, Suzanne",1,1,"No Lobbying"
2003,"AB","799","Kreibich, Robin G.",1,1,"No Lobbying"
2003,"AB","799","Nass, Stephen L.",1,1,"No Lobbying"
2003,"AB","799","Pocan, Mark",1,1,"No Lobbying"
2003,"AB","799","Schneider, Marlin D.",1,1,"No Lobbying"
2003,"AB","799","Shilling, Jennifer",1,1,"No Lobbying"
2003,"AB","799","Towns, Debi",1,1,"No Lobbying"
2003,"AB","799","Underheim, Gregg",1,1,"No Lobbying"
2003,"AB","818","Colon, Pedro",1,1,"Pre-For, Post-None"
2003,"AB","818","Friske, Donald",1,1,"Pre-For, Post-None"
2003,"AB","818","Gundrum, Mark",1,1,"Pre-For, Post-None"
2003,"AB","818","Jeskewitz, Suzanne",1,1,"Pre-For, Post-None"
2003,"AB","818","Lasee, Frank G.",1,1,"Pre-For, Post-None"
2003,"AB","818","Owens, Carol",1,1,"Pre-For, Post-None"
2003,"AB","818","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","818","Schneider, Marlin D.",1,1,"Pre-For, Post-None"
2003,"AB","818","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","818","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","818","Turner, Robert L.",1,1,"Pre-For, Post-None"
2003,"AB","818","Vukmir, Leah",1,1,"Pre-For, Post-None"
2003,"AB","844","Colon, Pedro",1,1,"Pre-For, Post-None"
2003,"AB","844","Huber, Gregory B.",1,1,"Pre-For, Post-None"
2003,"AB","844","Hundertmark, Jean L.",1,1,"Pre-For, Post-None"
2003,"AB","844","Johnsrud, DuWayne",1,1,"Pre-For, Post-None"
2003,"AB","844","Krawczyk, Judy",1,1,"Pre-For, Post-None"
2003,"AB","844","Miller, Mark",1,1,"Pre-For, Post-None"
2003,"AB","844","Olsen, Luther S.",1,1,"Pre-For, Post-None"
2003,"AB","844","Seratti, Lorraine M.",1,1,"Pre-For, Post-None"
2003,"AB","844","Underheim, Gregg",1,1,"Pre-For, Post-None"
2003,"AB","844","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2003,"AB","844","Vukmir, Leah",1,1,"Pre-For, Post-None"
2003,"AB","844","Wasserman, Sheldon A.",1,1,"Pre-For, Post-None"
2003,"AB","844","Wieckert, Steve",1,1,"Pre-For, Post-None"
2003,"AB","846","Ainsworth, John H.",1,1,"Pre-For, Post-None"
2003,"AB","846","Friske, Donald",1,1,"Pre-For, Post-None"
2003,"AB","846","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2003,"AB","846","Gronemus, Barbara",1,1,"Pre-For, Post-None"
2003,"AB","846","Hahn, Eugene",1,1,"Pre-For, Post-None"
2003,"AB","846","Hebl, Gary Alan",1,1,"Pre-For, Post-None"
2003,"AB","846","McCormick, Terri",1,1,"Pre-For, Post-None"
2003,"AB","846","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2003,"AB","846","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2003,"AB","846","Sherman, Gary E.",1,1,"Pre-For, Post-None"
2003,"AB","846","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2003,"AB","846","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2003,"AB","846","Suder, Scott",1,1,"Pre-For, Post-None"
2003,"AB","846","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2003,"AB","849","Freese, Stephen J.",1,1,"No Lobbying"
2003,"AB","849","Grothman, Glenn",1,1,"No Lobbying"
2003,"AB","849","Pocan, Mark",1,1,"No Lobbying"
2003,"AB","849","Travis, David M.",1,1,"No Lobbying"
2003,"AB","85","Freese, Stephen J.",1,1,"Pre-Against, Post-None"
2003,"AB","85","Hahn, Eugene",1,1,"Pre-Against, Post-None"
2003,"AB","85","Johnsrud, DuWayne",1,1,"Pre-Against, Post-None"
2003,"AB","85","Olsen, Luther S.",1,0,"Pre-Against, Post-None"
2003,"AB","85","Plouff, Joe",1,0,"Pre-Against, Post-None"
2003,"AB","85","Pope-Roberts, Sondy",1,0,"Pre-Against, Post-None"
2003,"AB","85","Weber, Becky",1,1,"Pre-Against, Post-None"
2003,"AB","85","Williams, Mary",1,1,"Pre-Against, Post-None"
2003,"AB","85","Ziegelbauer, Bob",1,0,"Pre-Against, Post-None"
2003,"AB","932","Huebsch, Michael D.",1,1,"No Lobbying"
2003,"AB","932","Kaufert, Dean R.",1,1,"No Lobbying"
2003,"AB","932","Meyer, Dan",1,1,"No Lobbying"
2003,"AB","932","Rhoades, Kitty",1,1,"No Lobbying"
2003,"AB","932","Schooff, Dan",1,1,"No Lobbying"
2003,"AB","932","Stone, Jeff",1,1,"No Lobbying"
2003,"AB","932","Ward, David W.",1,1,"No Lobbying"
2003,"SB","103","Decker, Russell",1,0,"Pre-For, Post-None"
2003,"SB","103","Hansen, Dave",1,1,"Pre-For, Post-None"
2003,"SB","103","Kedzie, Neal",1,1,"Pre-For, Post-None"
2003,"SB","103","Reynolds, Tom",1,1,"Pre-For, Post-None"
2003,"SB","103","Zien,  David A.",1,1,"Pre-For, Post-None"
2003,"SB","104","Carpenter, Tim",1,1,"Pre-For, Post-None"
2003,"SB","104","Fitzgerald, Scott",1,1,"Pre-For, Post-None"
2003,"SB","104","George, Gary R.",1,1,"Pre-For, Post-None"
2003,"SB","104","Zien,  David A.",1,1,"Pre-For, Post-None"
2003,"SB","105","Breske, Roger M.",1,1,"Pre-For, Post-None"
2003,"SB","105","Kanavas, Theodore",1,1,"Pre-For, Post-None"
2003,"SB","105","Kedzie, Neal",1,1,"Pre-For, Post-None"
2003,"SB","105","Leibham, Joe",1,1,"Pre-For, Post-None"
2003,"SB","105","Meyer, Mark",1,1,"Pre-For, Post-None"
2003,"SB","128","Carpenter, Tim",0,0,"Pre-Against, Post-None"
2003,"SB","128","Fitzgerald, Scott",1,1,"Pre-Against, Post-None"
2003,"SB","128","Zien,  David A.",1,1,"Pre-Against, Post-None"
2003,"SB","131","Carpenter, Tim",1,1,"Pre-For, Post-None"
2003,"SB","131","Fitzgerald, Scott",1,1,"Pre-For, Post-None"
2003,"SB","131","George, Gary R.",1,1,"Pre-For, Post-None"
2003,"SB","131","Zien,  David A.",1,1,"Pre-For, Post-None"
2003,"SB","155","Cowles, Robert",1,1,"Pre-For, Post-None"
2003,"SB","155","Lazich, Mary",1,1,"Pre-For, Post-None"
2003,"SB","155","Leibham, Joe",1,0,"Pre-For, Post-None"
2003,"SB","155","Meyer, Mark",1,1,"Pre-For, Post-None"
2003,"SB","155","Wirch,  Robert W.",1,1,"Pre-For, Post-None"
2003,"SB","167","Breske, Roger M.",1,1,"No Lobbying"
2003,"SB","167","Brown, Ron",1,1,"No Lobbying"
2003,"SB","167","Fitzgerald, Scott",1,1,"No Lobbying"
2003,"SB","167","Wirch,  Robert W.",1,1,"No Lobbying"
